ID,stakeholder,source_ID,doc_tone,doc_type,doc_raw,continent,region,country,country_code,income_level,urban_rural,month,year,topic_ID,title,report_ID,num_pages,URL,filename_original,word_count,continent_main,region_main,success_failure,ewb_Functional,ewb_Community.capacity,ewb_maintenance,wb_projectPerformance,wb_risktoDevelopment,matched_success_pathways,matched_fail_pathways,weighted_outcome,binary_outcome
421-12-LBR-3149,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,3,2012,water,,L12-W030,NA,,,1278,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3150,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,3,2012,water,,L12-W031,NA,,,1123,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3151,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,3,2012,water,,L12-W032,NA,,,1322,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3152,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,3,2012,water,,L12-W033,NA,,,1553,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3153,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,3,2012,water,,L12-W034,NA,,,1075,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3154,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,4,2012,water,,L12-W035,NA,,,1423,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3155,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,5,2012,water,,L12-W036,NA,,,1489,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3156,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,5,2012,water,,L12-W037,NA,,,889,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3157,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,5,2012,water,,L12-W038,NA,,,757,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-07-LBR-3158,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,5,2007,water,,L12-W039,NA,,,567,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3159,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,5,2012,water,,L12-W040,NA,,,1016,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3160,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,6,2012,water,,L12-W041,NA,,,1356,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3161,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,6,2012,water,,L12-W042,NA,,,1186,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3162,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,6,2012,water,,L12-W043,NA,,,1047,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3163,NGO,LC,I,PP,PP,"Africa, Asia","Sub-Saharan Africa, Western Asia","Liberia, Georgia",LBR,LO,none,6,2012,water,,L12-W044,NA,,,1036,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3164,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,6,2012,water,,L12-W045,NA,,,1265,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3165,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,6,2012,water,,L12-W046,NA,,,1192,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3166,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,6,2012,water,,L12-W047,NA,,,1265,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3167,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2012,water,,L12-W048,NA,,,1105,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3168,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2012,water,,L12-W049,NA,,,1002,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3169,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,8,2012,water,,L12-W050,NA,,,1041,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3170,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2012,water,,L12-W051,NA,,,607,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3171,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,8,2012,water,,L12-W052,NA,,,848,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3172,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,8,2012,water,,L12-W053,NA,,,1264,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3173,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,8,2012,water,,L12-W054,NA,,,1371,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3174,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L13-E001,NA,,,993,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3175,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,"ag, water",,L13-E002,NA,,,948,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3176,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L13-E003,NA,,,922,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3177,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L13-E004,NA,,,1088,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3178,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,none,,L13-E005,NA,,,625,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3179,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,none,,L13-L001,NA,,,891,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3180,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,none,,L13-P001,NA,,,179,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3181,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,1,2013,none,,L13-R002,NA,,,935,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3182,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,1,2013,none,,L13-R003,NA,,,1068,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3183,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2012,water,,L13-W001,NA,,,1318,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3184,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2012,water,,L13-W002,NA,,,1318,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3185,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2012,water,,L13-W003,NA,,,1037,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3186,NGO,LC,I,PP,PP,"Africa, Europe","Sub-Saharan Africa, Western Europe","Liberia, France",LBR,LO,none,10,2012,water,,L13-W004,NA,,,1096,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3187,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2012,water,,L13-W005,NA,,,1077,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3188,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2012,water,,L13-W006,NA,,,1044,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3189,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2012,water,,L13-W007,NA,,,1256,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3190,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2012,water,,L13-W008,NA,,,1010,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3191,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2012,water,,L13-W009,NA,,,1055,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3192,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2012,water,,L13-W010,NA,,,1107,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3193,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2012,water,,L13-W011,NA,,,1396,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3194,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2012,water,,L13-W012,NA,,,1921,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3195,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,11,2012,water,,L13-W013,NA,,,942,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3196,NGO,LC,I,PP,PP,"Africa, Europe","Sub-Saharan Africa, Western Europe","Liberia, France",LBR,LO,none,11,2012,water,,L13-W014,NA,,,1043,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3197,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,11,2012,water,,L13-W015,NA,,,1080,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3198,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,11,2012,water,,L13-W016,NA,,,1350,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3199,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,12,2012,water,,L13-W017,NA,,,1170,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3200,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,12,2012,water,,L13-W018,NA,,,1199,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3201,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,11,2012,water,,L13-W019,NA,,,1098,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-12-LBR-3202,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,12,2012,water,,L13-W020,NA,,,1016,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3203,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,1,2013,water,,L13-W021,NA,,,1607,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3204,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,1,2013,water,,L13-W022,NA,,,1389,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3205,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,1,2013,water,,L13-W023,NA,,,1078,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3206,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2013,water,,L13-W024,NA,,,1272,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3207,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,1,2013,water,,L13-W025,NA,,,1055,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3208,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2013,water,,L13-W026,NA,,,1316,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3209,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2013,water,,L13-W027,NA,,,966,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3210,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2013,water,,L13-W028,NA,,,982,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3211,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2013,water,,L13-W029,NA,,,1035,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3212,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,2,2013,water,,L13-W030,NA,,,1111,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3213,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,3,2013,water,,L13-W031,NA,,,1164,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3214,NGO,LC,I,PP,PP,"Africa, Asia","Sub-Saharan Africa, Western Asia","Liberia, Israel",LBR,LO,none,3,2013,water,,L13-W032,NA,,,1285,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3215,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,3,2013,water,,L13-W033,NA,,,1090,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-ZAF-3216,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,"South Africa, Liberia",ZAF,UM,none,3,2013,water,,L13-W034,NA,,,1283,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3217,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,3,2013,water,,L13-W035,NA,,,1152,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3218,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,4,2013,water,,L13-W036,NA,,,1189,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3219,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,4,2013,water,,L13-W037,NA,,,1024,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3220,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,4,2013,water,,L13-W038,NA,,,1311,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3221,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,4,2013,water,,L13-W039,NA,,,1137,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3222,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,4,2013,water,,L13-W040,NA,,,1076,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3223,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,5,2013,water,,L13-W041,NA,,,1270,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3224,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,5,2013,water,,L13-W042,NA,,,1086,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3225,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,5,2013,water,,L13-W043,NA,,,1094,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3226,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2013,water,,L13-W044,NA,,,1416,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3227,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,7,2013,water,,L13-W045,NA,,,1146,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3228,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,8,2013,water,,L13-W046,NA,,,1374,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3229,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,none,,L14-E001,NA,,,161,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3230,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L14-E002,NA,,,941,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3231,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,none,,L14-E003,NA,,,159,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3232,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,none,,L14-E004,NA,,,162,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3233,NGO,LC,I,PP,PP,"Africa, Americas","Sub-Saharan Africa, Northern America","Liberia, Canada",LBR,LO,none,NA,NA,water,,L14-H001,NA,,,1576,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3234,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L14-L001,NA,,,409,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3235,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L14-L002,NA,,,553,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3236,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L14-P001,NA,,,887,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3237,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L14-P002,NA,,,532,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3238,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L14-P005,NA,,,1169,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3239,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,none,,L14-P006,NA,,,679,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3240,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L14-P008,NA,,,1127,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-99-LBR-3241,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,water,,L14-P009,NA,,,944,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-14-LBR-3242,NGO,LC,I,PP,PP,"Africa, Oceania","Sub-Saharan Africa, Australia and New Zealand","Liberia, Australia",LBR,LO,none,3,2014,water,,L14-R003,NA,,,1317,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-14-LBR-3243,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,3,2014,water,,L14-R004,NA,,,1312,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-14-LBR-3244,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,5,2014,none,,L14-R007,NA,,,1097,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3245,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,8,2013,water,,L14-W001,NA,,,1707,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3246,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,8,2013,water,,L14-W002,NA,,,470,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3247,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,8,2013,water,,L14-W003,NA,,,1416,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3248,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2013,water,,L14-W004,NA,,,1363,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3249,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2013,water,,L14-W005,NA,,,1526,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3250,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2013,water,,L14-W006,NA,,,1494,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3251,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2013,water,,L14-W007,NA,,,1091,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3252,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2013,water,,L14-W008,NA,,,1195,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3253,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2013,water,,L14-W009,NA,,,1353,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3254,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2013,water,,L14-W010,NA,,,1216,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3255,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,8,2013,water,,L14-W011,NA,,,1077,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3256,NGO,LC,I,PP,PP,"Africa, Europe","Sub-Saharan Africa, Western Europe","Liberia, France",LBR,LO,none,9,2013,water,,L14-W012,NA,,,1258,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3257,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2013,water,,L14-W013,NA,,,1397,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3258,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2013,water,,L14-W014,NA,,,1170,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3259,NGO,LC,I,PP,PP,"Africa, Americas","Sub-Saharan Africa, Northern America","Liberia, Canada",LBR,LO,none,9,2013,water,,L14-W015,NA,,,1215,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3260,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2013,water,,L14-W016,NA,,,1043,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3261,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2013,water,,L14-W017,NA,,,1124,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3262,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2013,water,,L14-W018,NA,,,942,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3263,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2013,water,,L14-W019,NA,,,850,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3264,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,9,2013,water,,L14-W020,NA,,,1083,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3265,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,rural,9,2013,water,,L14-W021,NA,,,945,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
421-13-LBR-3266,NGO,LC,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,10,2013,water,,L14-W022,NA,,,961,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
